Dimension, epsilon, agg_thr, box_thr, fpr, falsepositive_c, falsepositive_bf, falsenegative_c, bfsize
50,0.021544346900318822,0.8,0.0,0.985764693411,65082,11,32,45
5,0.0001,0.9,0.042169650342858224,0.608150470219,38803,1355,372433,446229
2,0.1,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
3,0.021544346900318822,0.8,0.00023713737056616554,0.981918131843,64828,11,78,100
256,0.00046415888336127773,0.8,0.0,0.964835763936,63678,33,3224,3869
10,0.1,0.9,0.01778279410038923,0.977374948889,64507,32,1881,2258
256,0.1,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
2,0.00021544346900318845,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
3,0.046415888336127774,1.0,0.0,0.0595308406403,0,3931,839364,1005675
5,0.021544346900318822,0.9,0.042169650342858224,0.975648539367,64387,38,2250,2701
87,0.00021544346900318845,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
87,0.046415888336127774,0.9,0.0,0.984674329502,65010,11,30,43
3,0.046415888336127774,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
10,0.046415888336127774,0.9,0.1,0.971877697515,64141,35,2149,2580
29,0.021544346900318822,0.9,0.042169650342858224,0.981266942286,64767,29,2186,2625
5,0.001,0.8,0.0001,0.950388442143,62704,53,7387,8856
3,0.046415888336127774,0.8,0.01778279410038923,0.982417881968,64838,34,1889,2268
149,0.1,0.8,0.01778279410038923,0.986658186058,65127,25,1485,1785
17,0.002154434690031882,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
3,0.021544346900318822,0.8,0.1,0.980252298093,64701,28,2127,2554
50,0.002154434690031882,0.8,0.1,0.971287083731,64095,42,7544,9045
29,0.1,0.8,0.00023713737056616554,0.987536534763,65209,1,24,36
10,0.001,0.9,0.0031622776601683794,0.921539230385,60726,126,33981,40719
149,0.046415888336127774,0.9,0.007498942093324558,0.984038283888,64952,27,1687,2027
10,0.001,0.9,0.1,0.91308891009,60125,169,47334,56717
10,0.004641588833612777,1.0,0.1,0.0595308406403,0,3931,839364,1005675
50,0.001,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
29,0.00046415888336127773,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
149,0.1,0.9,0.001333521432163324,0.985658685809,65074,12,37,50
29,0.021544346900318822,0.8,0.01778279410038923,0.984598609786,64985,31,1927,2314
5,0.021544346900318822,0.9,0.1,0.975587963594,64383,38,2318,2783
2,0.002154434690031882,1.0,0.0,0.0595308406403,0,3931,839364,1005675
87,0.046415888336127774,0.9,0.0001,0.984689473445,65010,12,31,44
29,0.00021544346900318845,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
87,0.002154434690031882,0.8,0.0001,0.976935774537,64492,18,325,395
149,0.01,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
3,0.001,1.0,0.1,0.0595308406403,0,3931,839364,1005675
50,0.00021544346900318845,0.8,0.0,0.950358154256,62691,64,8902,10672
17,0.001,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
29,0.021544346900318822,0.9,0.0031622776601683794,0.982508745627,64862,16,335,407
256,0.004641588833612777,0.9,0.1,0.972468311299,64172,43,5447,6532
5,0.01,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
29,0.021544346900318822,0.9,0.00023713737056616554,0.982705616889,64875,16,73,93
50,0.002154434690031882,0.8,0.00023713737056616554,0.976148289492,64430,28,819,988
10,0.001,0.9,0.00023713737056616554,0.934214710826,61603,86,16613,19911
3,0.004641588833612777,0.9,0.0001,0.976254297094,64442,23,670,809
87,0.002154434690031882,0.9,0.007498942093324558,0.968667181561,63904,60,7436,8914
50,0.001,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
10,0.00021544346900318845,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
256,0.1,0.8,0.007498942093324558,0.986673330002,65136,17,1159,1394
87,0.0001,0.9,0.1,0.578922659882,36742,1486,392281,470010
3,0.002154434690031882,0.8,0.042169650342858224,0.961594960096,63434,63,10861,13019
10,0.046415888336127774,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
5,0.1,0.8,0.0031622776601683794,0.982932776036,64885,21,159,196
5,0.00021544346900318845,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
3,0.0001,0.8,0.042169650342858224,0.701997486105,45326,1029,268251,321405
5,0.00046415888336127773,0.9,0.0005623413251903491,0.923689670316,60882,112,31474,37717
10,0.046415888336127774,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
256,0.046415888336127774,0.9,0.00023713737056616554,0.984765193161,65016,11,28,40
3,0.001,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
29,0.004641588833612777,0.9,0.0005623413251903491,0.975527387821,64392,25,993,1196
149,0.046415888336127774,0.9,0.0031622776601683794,0.984780337104,65008,20,180,221
50,0.001,0.8,0.00023713737056616554,0.970802477549,64049,56,3734,4481
5,0.00046415888336127773,0.9,0.01778279410038923,0.899338209683,59147,239,62129,74444
3,0.046415888336127774,0.9,0.0001,0.983705117138,64945,12,34,47
29,0.021544346900318822,0.9,0.0005623413251903491,0.982690472945,64874,16,94,119
3,0.002154434690031882,0.9,0.0005623413251903491,0.967395090334,63847,33,4302,5160
87,0.004641588833612777,0.8,0.001333521432163324,0.98161525298,64797,22,389,471
10,0.004641588833612777,0.8,0.042169650342858224,0.975194221071,64353,42,4342,5208
50,0.01,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
2,0.002154434690031882,0.9,0.0,0.974300728424,64309,27,888,1070
5,0.1,0.9,0.0031622776601683794,0.982932776036,64885,21,159,196
17,0.00021544346900318845,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
50,0.1,0.9,0.0,0.985052928081,65037,9,24,36
2,0.002154434690031882,0.9,0.0005623413251903491,0.972756046219,64192,42,3308,3968
5,0.021544346900318822,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
2,0.004641588833612777,0.8,0.00023713737056616554,0.981009495252,64756,23,722,869
5,0.00046415888336127773,0.8,0.0005623413251903491,0.923689670316,60882,112,31474,37717
17,0.002154434690031882,0.8,0.001333521432163324,0.975769690912,64393,40,2580,3096
17,0.00021544346900318845,0.9,0.0031622776601683794,0.848227401451,55626,385,105372,126254
29,0.001,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
29,0.0001,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
5,0.001,0.8,0.0,0.951690821256,62798,45,3989,4785
29,0.001,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
87,0.00046415888336127773,0.9,0.042169650342858224,0.923553374828,60799,186,40041,47980
149,0.021544346900318822,0.8,0.007498942093324558,0.985128647797,65025,26,1694,2035
5,0.002154434690031882,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
29,0.00021544346900318845,1.0,0.1,0.0595308406403,0,3931,839364,1005675
256,0.021544346900318822,0.9,0.007498942093324558,0.982811624491,64871,27,1779,2137
17,0.001,0.9,0.0,0.962003846562,63478,46,3616,4338
17,0.046415888336127774,1.0,0.0,0.0595308406403,0,3931,839364,1005675
29,0.002154434690031882,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
256,0.046415888336127774,1.0,0.0,0.0595308406403,0,3931,839364,1005675
29,0.01,0.8,0.1,0.981918131843,64809,30,2611,3133
29,0.001,0.8,0.01778279410038923,0.964517741129,63632,58,13633,16340
3,0.004641588833612777,0.9,0.0031622776601683794,0.975436524162,64380,31,2807,3369
149,0.001,0.8,0.00023713737056616554,0.971135644299,64086,41,3490,4189
87,0.00021544346900318845,0.8,0.01778279410038923,0.921569518271,60664,190,42266,50645
149,0.002154434690031882,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
50,0.021544346900318822,0.9,0.0,0.983084215468,64893,23,61,79
256,0.021544346900318822,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
50,0.00021544346900318845,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
29,0.046415888336127774,0.9,0.042169650342858224,0.983205367013,64892,32,1999,2400
10,0.00046415888336127773,0.9,0.00023713737056616554,0.901200914694,59346,163,39336,47137
10,0.00046415888336127773,0.8,0.042169650342858224,0.930671028122,61296,159,42358,50755
149,0.01,0.9,0.0005623413251903491,0.980176578377,64712,12,231,284
149,0.01,0.9,0.0,0.980206866264,64714,12,117,146
3,0.0001,0.8,0.01778279410038923,0.721078854512,46680,935,246638,295510
17,0.00046415888336127773,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
50,0.046415888336127774,1.0,0.1,0.0595308406403,0,3931,839364,1005675
29,0.004641588833612777,0.8,0.0005623413251903491,0.981327518059,64779,21,255,312
2,0.0001,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
149,0.01,0.8,0.01778279410038923,0.983387094332,64908,28,2101,2522
87,0.002154434690031882,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
256,0.046415888336127774,0.8,0.001333521432163324,0.986976208865,65163,10,37,50
5,0.01,0.9,0.01778279410038923,0.972256296094,64161,40,2918,3502
87,0.01,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
17,0.021544346900318822,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
29,0.1,0.9,0.1,0.984477458241,64977,31,1947,2338
87,0.001,0.9,0.0,0.965396089834,63720,28,3040,3649
3,0.00046415888336127773,0.9,0.01778279410038923,0.920857752942,60607,200,46986,56300
29,0.004641588833612777,0.8,0.1,0.976890342707,64465,42,4080,4895
10,0.0001,0.9,0.0005623413251903491,0.669877182621,43327,907,264006,316319
17,0.021544346900318822,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
10,0.1,0.8,0.001333521432163324,0.986491602684,65129,12,29,41
2,0.00021544346900318845,0.9,0.0005623413251903491,0.916996047431,60379,173,39945,47866
5,0.004641588833612777,0.9,0.0,0.969908984901,64014,32,637,770
10,0.00046415888336127773,0.9,0.1,0.853588357336,55973,392,100537,120462
87,0.0001,0.8,0.1,0.708524525616,45679,1107,229150,274557
50,0.021544346900318822,0.9,0.0001,0.983084215468,64893,23,65,84
10,0.0001,0.9,0.0001,0.738751836203,48244,538,145195,173968
29,0.01,0.9,0.0,0.979843411628,64678,24,147,182
3,0.002154434690031882,0.9,0.1,0.961034634198,63403,57,11229,13460
256,0.046415888336127774,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
3,0.01,0.9,0.001333521432163324,0.979828267684,64683,18,377,457
50,0.021544346900318822,0.9,0.0031622776601683794,0.982766192661,64886,9,288,351
50,0.00021544346900318845,0.9,0.01778279410038923,0.825965804976,54043,498,120924,144888
149,0.01,1.0,0.0,0.0595308406403,0,3931,839364,1005675
256,0.046415888336127774,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
256,0.002154434690031882,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
50,0.001,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
2,0.0001,0.9,0.042169650342858224,0.750049217815,48680,848,214177,256617
5,0.00021544346900318845,0.8,0.0005623413251903491,0.874911029334,57507,266,74339,89073
5,0.1,1.0,0.1,0.0595308406403,0,3931,839364,1005675
256,0.002154434690031882,0.9,0.007498942093324558,0.968455166356,63910,40,7181,8610
29,0.046415888336127774,0.8,0.001333521432163324,0.986431026911,65129,8,40,54
3,0.021544346900318822,0.9,0.001333521432163324,0.981827268184,64821,12,117,146
2,0.00046415888336127773,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
50,0.1,0.8,0.042169650342858224,0.986385595081,65109,25,1742,2093
87,0.00021544346900318845,0.8,0.0,0.950312722427,62700,52,8289,9937
29,0.004641588833612777,0.9,0.001333521432163324,0.975057925583,64365,21,1462,1758
2,0.002154434690031882,0.8,0.0001,0.974270440537,64295,39,1441,1732
149,0.0001,0.9,0.1,0.581678857541,36943,1467,388064,464958
149,0.001,0.9,0.001333521432163324,0.961216361516,63407,65,10206,12234
29,0.00021544346900318845,0.8,0.00023713737056616554,0.945905834961,62374,87,17806,21340
3,0.1,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
2,0.01,0.8,0.007498942093324558,0.982932776036,64891,15,1210,1455
149,0.01,0.8,0.0,0.985022640195,65033,11,59,76
10,0.021544346900318822,0.8,0.0,0.983765692911,64943,18,45,60
87,0.01,0.9,0.1,0.977193221571,64489,38,3291,3949
87,0.046415888336127774,0.8,0.0001,0.98718822407,65177,10,25,37
10,0.021544346900318822,0.8,0.0005623413251903491,0.983765692911,64943,18,66,85
256,0.0001,0.9,0.0001,0.859827661927,56561,216,41912,50221
50,0.004641588833612777,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
17,0.001,1.0,0.1,0.0595308406403,0,3931,839364,1005675
29,0.002154434690031882,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
87,0.00021544346900318845,0.9,0.042169650342858224,0.820392833886,53680,493,121341,145388
17,0.001,0.8,0.001333521432163324,0.970227007708,64022,45,5441,6525
87,0.004641588833612777,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
17,0.046415888336127774,0.9,0.0005623413251903491,0.98352338982,64929,16,45,60
149,0.00021544346900318845,0.8,0.0031622776601683794,0.936319718928,61669,159,34813,41715
50,0.046415888336127774,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
50,0.002154434690031882,0.9,0.007498942093324558,0.967909984402,63858,56,7704,9236
5,0.002154434690031882,0.8,0.042169650342858224,0.955507094937,63015,80,12902,15465
10,0.001,0.9,0.042169650342858224,0.914058122454,60189,169,45331,54317
149,0.01,0.8,0.042169650342858224,0.983265942786,64895,33,2202,2643
50,0.0001,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
256,0.00021544346900318845,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
3,0.0001,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
17,0.021544346900318822,0.9,0.0031622776601683794,0.981312374116,64786,13,345,419
29,0.0001,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
2,0.004641588833612777,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
17,0.00046415888336127773,0.8,0.0,0.963790831857,63600,42,3556,4267
87,0.002154434690031882,0.9,0.042169650342858224,0.966713612891,63778,57,10203,12230
10,0.0001,0.9,0.00023713737056616554,0.711038420184,46234,718,202293,242380
17,0.021544346900318822,0.9,0.0,0.981554677207,64798,17,66,85
87,0.046415888336127774,0.8,0.001333521432163324,0.987157936183,65175,10,37,50
5,0.004641588833612777,0.8,0.001333521432163324,0.96904578014,63946,43,2867,3440
2,0.00021544346900318845,0.9,0.0,0.931307073736,61409,88,10646,12761
2,0.0001,0.8,0.1,0.729983493102,47231,972,234149,280546
17,0.0001,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
17,0.046415888336127774,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
3,0.001,0.8,0.001333521432163324,0.95461360229,62969,67,12813,15358
256,0.046415888336127774,0.8,0.01778279410038923,0.985840413127,65073,25,1676,2014
10,0.001,0.8,0.001333521432163324,0.964593460845,63638,57,8665,10386
256,0.004641588833612777,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
50,0.004641588833612777,0.8,0.0,0.981266942286,64783,13,116,146
3,0.00046415888336127773,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
50,0.01,0.9,0.00023713737056616554,0.979979707116,64694,17,175,215
50,0.00046415888336127773,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
29,0.00046415888336127773,0.9,0.1,0.911983402238,59994,227,52508,62917
17,0.01,1.0,0.1,0.0595308406403,0,3931,839364,1005675
5,0.002154434690031882,0.8,0.00023713737056616554,0.961170929687,63426,43,4053,4862
50,0.004641588833612777,0.8,0.01778279410038923,0.978056426332,64543,41,3260,3912
149,0.004641588833612777,0.9,0.00023713737056616554,0.975905986401,64423,19,454,550
149,0.021544346900318822,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
2,0.001,0.9,0.0,0.965365801948,63712,34,2234,2682
17,0.00046415888336127773,1.0,0.1,0.0595308406403,0,3931,839364,1005675
87,0.046415888336127774,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
2,0.01,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
2,0.0001,0.8,0.00023713737056616554,0.881210909697,57905,284,64161,76878
256,0.046415888336127774,0.8,0.007498942093324558,0.986097860161,65088,27,1654,1987
149,0.0001,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
29,0.021544346900318822,0.9,0.007498942093324558,0.981721260582,64794,32,1855,2229
17,0.1,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
87,0.01,0.8,0.007498942093324558,0.983659685309,64928,26,1804,2168
29,0.046415888336127774,0.9,0.00023713737056616554,0.983992852059,64964,12,39,53
2,0.1,0.9,0.0031622776601683794,0.991519391819,65463,10,52,68
87,0.00046415888336127773,0.9,0.00023713737056616554,0.950237002711,62664,83,12642,15152
149,0.046415888336127774,0.9,0.001333521432163324,0.984689473445,65010,12,48,63
149,0.004641588833612777,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
256,0.004641588833612777,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
50,0.046415888336127774,0.9,0.01778279410038923,0.983402238275,64907,30,1900,2282
10,0.021544346900318822,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
5,0.021544346900318822,0.8,0.001333521432163324,0.977102357912,64503,18,162,199
149,0.00046415888336127773,0.8,0.0005623413251903491,0.961004346312,63411,47,8730,10467
3,0.046415888336127774,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
87,0.00046415888336127773,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
10,0.1,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
50,0.0001,0.8,0.042169650342858224,0.722532673057,46718,993,220854,264618
149,0.1,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
50,0.001,0.8,0.042169650342858224,0.963109354414,63532,65,15879,19031
256,0.004641588833612777,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
256,0.00046415888336127773,0.9,0.007498942093324558,0.933548377326,61497,148,33863,40577
87,0.002154434690031882,0.9,0.001333521432163324,0.970590462345,64037,54,4848,5815
10,0.1,0.9,0.0031622776601683794,0.978162433935,64569,22,181,222
149,0.0001,0.8,0.0031622776601683794,0.848091105962,55611,391,89349,107057
2,0.021544346900318822,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
256,0.0001,0.9,0.01778279410038923,0.611118683083,39018,1336,349662,418947
17,0.021544346900318822,0.8,0.00023713737056616554,0.985492102434,65063,12,42,56
10,0.00021544346900318845,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
50,0.01,0.8,0.0001,0.984704617388,65002,21,68,87
29,0.002154434690031882,0.9,0.042169650342858224,0.965350658004,63678,67,10864,13022
29,0.00021544346900318845,0.8,0.0031622776601683794,0.92994411885,61232,175,40953,49072
3,0.004641588833612777,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
3,0.021544346900318822,0.8,0.042169650342858224,0.980252298093,64701,28,2127,2554
149,0.001,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
10,0.01,0.9,0.001333521432163324,0.967561673709,63850,41,1174,1413
50,0.1,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
256,0.002154434690031882,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
50,0.00046415888336127773,0.8,0.042169650342858224,0.945920978904,62329,133,29450,35290
3,0.021544346900318822,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
149,0.00046415888336127773,0.8,0.0031622776601683794,0.955537382824,63024,73,20755,24873
